,Absences,GPA,Activity,age,education,occupation,sex,income
4472,,,,46.0,HS-grad,Adm-clerical,Female,<=50K
4473,,,,64.0,10th,Transport-moving,Male,>50K
4474,,,,50.0,Prof-school,Prof-specialty,Male,>50K
4475,,,,53.0,Masters,Prof-specialty,Male,>50K
4476,,,,21.0,HS-grad,Craft-repair,Male,<=50K
4477,,,,22.0,Some-college,Other-service,Male,<=50K
4478,,,,37.0,Bachelors,Exec-managerial,Female,>50K
4479,,,,39.0,Prof-school,Prof-specialty,Male,>50K
4480,,,,30.0,Bachelors,Sales,Male,<=50K
4481,,,,25.0,Bachelors,Prof-specialty,Male,<=50K
4482,,,,26.0,Some-college,Exec-managerial,Female,<=50K
4483,,,,43.0,Bachelors,Sales,Male,<=50K
4484,,,,59.0,HS-grad,Adm-clerical,Female,<=50K
4485,,,,27.0,HS-grad,Adm-clerical,Female,<=50K
4486,,,,55.0,10th,Craft-repair,Male,>50K
4487,,,,20.0,Some-college,Other-service,Male,<=50K
4488,,,,25.0,Assoc-voc,Prof-specialty,Female,<=50K
4489,,,,28.0,Assoc-acdm,Other-service,Male,<=50K
4490,,,,29.0,Bachelors,Sales,Male,<=50K
4491,,,,60.0,11th,Sales,Male,>50K
4492,,,,37.0,Bachelors,Prof-specialty,Female,>50K
4493,,,,25.0,11th,Sales,Female,<=50K
4494,,,,27.0,Some-college,Craft-repair,Male,<=50K
4495,,,,50.0,Bachelors,Exec-managerial,Male,>50K
4496,,,,41.0,Some-college,Farming-fishing,Male,<=50K
4497,,,,46.0,7th-8th,Craft-repair,Male,<=50K
4498,,,,35.0,Assoc-voc,Other-service,Female,<=50K
4501,,,,40.0,HS-grad,Handlers-cleaners,Male,<=50K
4502,,,,49.0,Bachelors,Exec-managerial,Male,>50K
4503,,,,29.0,Bachelors,Prof-specialty,Female,<=50K
4504,,,,43.0,Bachelors,Prof-specialty,Female,<=50K
4505,,,,39.0,Assoc-acdm,Transport-moving,Male,<=50K
4506,,,,35.0,HS-grad,Handlers-cleaners,Male,<=50K
4507,,,,52.0,Some-college,Machine-op-inspct,Male,<=50K
4508,,,,25.0,Some-college,Handlers-cleaners,Male,<=50K
4509,,,,20.0,HS-grad,Machine-op-inspct,Female,<=50K
4510,,,,46.0,Some-college,Other-service,Female,<=50K
4511,,,,24.0,Bachelors,Exec-managerial,Male,<=50K
4512,,,,29.0,Bachelors,Craft-repair,Male,<=50K
4513,,,,21.0,Some-college,Other-service,Male,<=50K
4514,,,,37.0,Bachelors,Exec-managerial,Female,<=50K
4515,,,,43.0,HS-grad,Adm-clerical,Male,<=50K
4516,,,,19.0,HS-grad,Adm-clerical,Female,<=50K
4517,,,,47.0,HS-grad,Sales,Male,<=50K
4518,,,,61.0,HS-grad,Transport-moving,Male,>50K
4520,,,,35.0,HS-grad,Other-service,Male,<=50K
4521,,,,60.0,10th,Handlers-cleaners,Male,<=50K
4522,,,,27.0,Some-college,Adm-clerical,Female,<=50K
4523,,,,57.0,Bachelors,Prof-specialty,Male,<=50K
4524,,,,56.0,1st-4th,Craft-repair,Male,<=50K
4525,,,,27.0,HS-grad,Exec-managerial,Female,<=50K
4526,,,,47.0,7th-8th,Machine-op-inspct,Female,<=50K
4527,,,,19.0,HS-grad,Other-service,Male,<=50K
4528,,,,28.0,12th,Other-service,Female,<=50K
4529,,,,43.0,10th,Adm-clerical,Male,<=50K
4530,,,,63.0,Some-college,Exec-managerial,Female,<=50K
4532,,,,25.0,HS-grad,Handlers-cleaners,Female,<=50K
4533,,,,35.0,HS-grad,Machine-op-inspct,Male,>50K
4534,,,,20.0,HS-grad,Handlers-cleaners,Female,<=50K
4535,,,,48.0,10th,Sales,Male,<=50K
4536,,,,30.0,Bachelors,Prof-specialty,Female,<=50K
4537,,,,31.0,Bachelors,Prof-specialty,Male,>50K
4538,,,,20.0,HS-grad,Sales,Female,<=50K
4539,,,,57.0,Masters,Prof-specialty,Male,>50K
4540,,,,41.0,Assoc-voc,Adm-clerical,Female,>50K
4541,,,,33.0,HS-grad,Adm-clerical,Female,<=50K
4542,,,,27.0,Assoc-voc,Farming-fishing,Male,<=50K
4543,,,,34.0,HS-grad,Farming-fishing,Male,>50K
4544,,,,22.0,10th,Craft-repair,Male,<=50K
4545,,,,50.0,Assoc-acdm,Exec-managerial,Female,>50K
4546,,,,40.0,Bachelors,Prof-specialty,Male,>50K
4547,,,,37.0,HS-grad,Craft-repair,Male,<=50K
4549,,,,53.0,Masters,Exec-managerial,Male,>50K
4550,,,,38.0,Some-college,Machine-op-inspct,Male,>50K
4551,,,,25.0,HS-grad,Prof-specialty,Male,<=50K
4552,,,,51.0,HS-grad,Craft-repair,Male,<=50K
4554,,,,18.0,Some-college,Other-service,Male,<=50K
4555,,,,41.0,11th,Handlers-cleaners,Male,>50K
4556,,,,33.0,HS-grad,Adm-clerical,Female,<=50K
4557,,,,33.0,Bachelors,Sales,Female,<=50K
4558,,,,67.0,Some-college,Transport-moving,Male,<=50K
4559,,,,47.0,HS-grad,Exec-managerial,Male,>50K
4560,,,,24.0,Some-college,Machine-op-inspct,Male,<=50K
4561,,,,32.0,7th-8th,Other-service,Male,<=50K
4562,,,,29.0,HS-grad,Other-service,Female,<=50K
4563,,,,25.0,Assoc-voc,Sales,Male,<=50K
4564,,,,33.0,Some-college,Adm-clerical,Female,<=50K
4565,,,,55.0,Bachelors,Craft-repair,Male,<=50K
4566,,,,31.0,Some-college,Sales,Male,>50K
4567,,,,32.0,Masters,Prof-specialty,Male,<=50K
4568,,,,18.0,HS-grad,Protective-serv,Male,<=50K
4569,,,,36.0,HS-grad,Adm-clerical,Female,<=50K
4570,,,,58.0,HS-grad,Adm-clerical,Female,<=50K
4571,,,,34.0,Masters,Exec-managerial,Male,>50K
4572,,,,19.0,11th,Handlers-cleaners,Male,<=50K
4573,,,,21.0,HS-grad,Adm-clerical,Female,<=50K
4574,,,,36.0,HS-grad,Farming-fishing,Male,<=50K
4575,,,,37.0,Bachelors,Prof-specialty,Female,>50K
4576,,,,43.0,HS-grad,Machine-op-inspct,Female,<=50K
4577,,,,52.0,Bachelors,Protective-serv,Male,<=50K
4578,,,,48.0,Assoc-voc,Other-service,Female,<=50K
4579,,,,43.0,Some-college,Prof-specialty,Female,<=50K
4580,,,,22.0,HS-grad,Other-service,Male,<=50K
4581,,,,57.0,5th-6th,Transport-moving,Male,<=50K
4582,,,,37.0,Assoc-acdm,Adm-clerical,Female,<=50K
4583,,,,39.0,Some-college,Sales,Female,<=50K
4584,,,,54.0,Some-college,Sales,Male,>50K
4585,,,,27.0,Assoc-acdm,Other-service,Male,<=50K
4586,,,,21.0,HS-grad,Adm-clerical,Female,<=50K
4587,,,,65.0,Some-college,Adm-clerical,Female,<=50K
4588,,,,30.0,Some-college,Other-service,Female,<=50K
4589,,,,22.0,9th,Machine-op-inspct,Female,<=50K
4590,,,,26.0,Bachelors,Sales,Male,<=50K
4591,,,,25.0,11th,Craft-repair,Male,<=50K
4593,,,,47.0,Assoc-voc,Exec-managerial,Male,>50K
4594,,,,23.0,Assoc-acdm,Other-service,Male,<=50K
4595,,,,42.0,HS-grad,Sales,Male,>50K
4596,,,,39.0,Some-college,Craft-repair,Male,<=50K
4597,,,,55.0,Doctorate,Exec-managerial,Male,>50K
4598,,,,24.0,Masters,Prof-specialty,Female,<=50K
4599,,,,46.0,Bachelors,Machine-op-inspct,Male,>50K
4600,,,,53.0,HS-grad,Craft-repair,Male,>50K
4601,,,,44.0,11th,Other-service,Female,<=50K
4602,,,,40.0,HS-grad,Transport-moving,Female,<=50K
4603,,,,48.0,Some-college,Craft-repair,Male,>50K
4604,,,,26.0,Assoc-voc,Adm-clerical,Female,<=50K
4605,,,,22.0,HS-grad,Sales,Female,<=50K
4608,,,,43.0,HS-grad,Exec-managerial,Female,<=50K
4609,,,,37.0,HS-grad,Other-service,Female,<=50K
4610,,,,30.0,HS-grad,Craft-repair,Male,<=50K
4611,,,,41.0,HS-grad,Sales,Male,<=50K
4612,,,,38.0,Prof-school,Prof-specialty,Male,>50K
4614,,,,42.0,HS-grad,Farming-fishing,Male,<=50K
4615,,,,20.0,HS-grad,Transport-moving,Male,<=50K
4616,,,,36.0,Bachelors,Adm-clerical,Female,<=50K
4617,,,,32.0,Assoc-voc,Prof-specialty,Male,<=50K
4618,,,,27.0,Bachelors,Exec-managerial,Male,>50K
4619,,,,25.0,Some-college,Protective-serv,Male,<=50K
4620,,,,40.0,Masters,Exec-managerial,Male,<=50K
4622,,,,49.0,Bachelors,Exec-managerial,Male,>50K
4623,,,,17.0,11th,Other-service,Female,<=50K
4624,,,,29.0,HS-grad,Sales,Female,<=50K
4625,,,,47.0,Prof-school,Prof-specialty,Male,>50K
4626,,,,24.0,Some-college,Handlers-cleaners,Male,<=50K
4628,,,,29.0,HS-grad,Craft-repair,Male,<=50K
4629,,,,45.0,Some-college,Adm-clerical,Female,>50K
4630,,,,30.0,12th,Craft-repair,Male,<=50K
4631,,,,19.0,Some-college,Adm-clerical,Male,<=50K
4632,,,,59.0,10th,Transport-moving,Male,>50K
4633,,,,47.0,7th-8th,Other-service,Female,<=50K
4634,,,,41.0,Some-college,Tech-support,Male,<=50K
4635,,,,28.0,Assoc-acdm,Prof-specialty,Male,<=50K
4636,,,,46.0,Assoc-acdm,Craft-repair,Male,>50K
4637,,,,40.0,Some-college,Craft-repair,Male,<=50K
4638,,,,66.0,10th,Other-service,Female,<=50K
4639,,,,30.0,Bachelors,Prof-specialty,Male,>50K
4640,,,,44.0,Some-college,Craft-repair,Male,<=50K
4641,,,,58.0,HS-grad,Exec-managerial,Male,>50K
4642,,,,21.0,7th-8th,Other-service,Male,<=50K
4643,,,,59.0,9th,Other-service,Female,<=50K
4644,,,,35.0,Some-college,Other-service,Male,<=50K
4645,,,,45.0,9th,Adm-clerical,Male,>50K
4646,,,,30.0,HS-grad,Transport-moving,Male,<=50K
4647,,,,33.0,HS-grad,Handlers-cleaners,Male,<=50K
4648,,,,26.0,Some-college,Sales,Female,<=50K
4649,,,,48.0,Some-college,Sales,Female,<=50K
4650,,,,31.0,HS-grad,Sales,Female,<=50K
4651,,,,36.0,HS-grad,Exec-managerial,Male,<=50K
4652,,,,48.0,HS-grad,Prof-specialty,Female,<=50K
4653,,,,30.0,HS-grad,Craft-repair,Male,<=50K
4654,,,,33.0,HS-grad,Handlers-cleaners,Male,>50K
4656,,,,37.0,Assoc-acdm,Prof-specialty,Female,>50K
4657,,,,53.0,Bachelors,Exec-managerial,Male,>50K
4658,,,,18.0,Some-college,Other-service,Female,<=50K
4659,,,,38.0,Some-college,Transport-moving,Male,>50K
4660,,,,34.0,Some-college,Other-service,Male,<=50K
4661,,,,45.0,Bachelors,Sales,Male,>50K
4662,,,,33.0,Assoc-voc,Prof-specialty,Male,<=50K
4663,,,,35.0,Assoc-voc,Craft-repair,Female,<=50K
4664,,,,22.0,HS-grad,Handlers-cleaners,Male,<=50K
4665,,,,35.0,HS-grad,Other-service,Female,<=50K
4666,,,,45.0,HS-grad,Prof-specialty,Male,<=50K
4667,,,,17.0,11th,Farming-fishing,Male,<=50K
4668,,,,50.0,HS-grad,Exec-managerial,Male,<=50K
4669,,,,38.0,Bachelors,Prof-specialty,Male,>50K
4670,,,,33.0,Some-college,Craft-repair,Male,>50K
4671,,,,46.0,HS-grad,Sales,Male,<=50K
4672,,,,25.0,Bachelors,Sales,Female,<=50K
4673,,,,64.0,HS-grad,Craft-repair,Male,<=50K
4674,,,,62.0,Some-college,Exec-managerial,Male,<=50K
4675,,,,32.0,HS-grad,Tech-support,Male,>50K
4676,,,,17.0,11th,Sales,Male,<=50K
4677,,,,61.0,HS-grad,Craft-repair,Male,<=50K
4678,,,,40.0,Doctorate,Prof-specialty,Female,<=50K
4679,,,,21.0,HS-grad,Exec-managerial,Female,<=50K
4680,,,,39.0,Bachelors,Exec-managerial,Male,>50K
4681,,,,35.0,Some-college,Exec-managerial,Male,<=50K
4682,,,,29.0,Assoc-voc,Prof-specialty,Male,<=50K
4683,,,,27.0,Assoc-acdm,Transport-moving,Male,<=50K
4684,,,,20.0,Assoc-acdm,Adm-clerical,Female,<=50K
4686,,,,51.0,Masters,Prof-specialty,Male,<=50K
4687,,,,45.0,HS-grad,Machine-op-inspct,Female,<=50K
4689,,,,31.0,Some-college,Craft-repair,Male,<=50K
4690,,,,29.0,HS-grad,Tech-support,Male,<=50K
4691,,,,56.0,Bachelors,Adm-clerical,Male,<=50K
4692,,,,55.0,Some-college,Tech-support,Female,>50K
4693,,,,26.0,Some-college,Tech-support,Male,<=50K
4694,,,,46.0,Some-college,Craft-repair,Male,>50K
4695,,,,32.0,HS-grad,Other-service,Male,<=50K
4696,,,,28.0,HS-grad,Sales,Male,<=50K
4697,,,,27.0,7th-8th,Other-service,Male,<=50K
4698,,,,23.0,9th,Craft-repair,Male,<=50K
4699,,,,59.0,10th,Craft-repair,Male,<=50K
4700,,,,26.0,12th,Craft-repair,Male,<=50K
4701,,,,36.0,10th,Handlers-cleaners,Male,<=50K
4702,,,,18.0,HS-grad,Sales,Female,<=50K
4703,,,,33.0,9th,Handlers-cleaners,Male,<=50K
4704,,,,60.0,Assoc-voc,Transport-moving,Female,>50K
4705,,,,40.0,HS-grad,Machine-op-inspct,Female,<=50K
4706,,,,48.0,HS-grad,Farming-fishing,Male,<=50K
4707,,,,27.0,10th,Craft-repair,Male,<=50K
4708,,,,19.0,Some-college,Other-service,Male,<=50K
4709,,,,38.0,Bachelors,Prof-specialty,Male,>50K
4710,,,,26.0,Some-college,Craft-repair,Male,<=50K
4711,,,,45.0,Assoc-voc,Protective-serv,Male,<=50K
4712,,,,20.0,Some-college,Adm-clerical,Female,<=50K
4713,,,,32.0,HS-grad,Craft-repair,Male,<=50K
4714,,,,22.0,Some-college,Handlers-cleaners,Female,<=50K
4715,,,,22.0,HS-grad,Adm-clerical,Male,<=50K
4716,,,,38.0,HS-grad,Other-service,Female,<=50K
4717,,,,34.0,HS-grad,Craft-repair,Male,>50K
4718,,,,46.0,1st-4th,Other-service,Female,<=50K
4719,,,,39.0,Bachelors,Exec-managerial,Female,<=50K
4720,,,,79.0,HS-grad,Other-service,Female,<=50K
4722,,,,24.0,HS-grad,Sales,Male,<=50K
4723,,,,31.0,Some-college,Craft-repair,Male,<=50K
4724,,,,37.0,Bachelors,Sales,Male,<=50K
4725,,,,23.0,HS-grad,Craft-repair,Male,<=50K
4726,,,,31.0,Some-college,Transport-moving,Male,<=50K
4727,,,,29.0,Bachelors,Prof-specialty,Male,>50K
4728,,,,22.0,Bachelors,Prof-specialty,Female,<=50K
4730,,,,55.0,HS-grad,Other-service,Female,<=50K
4731,,,,43.0,HS-grad,Craft-repair,Male,<=50K
4732,,,,23.0,7th-8th,Farming-fishing,Male,<=50K
4733,,,,29.0,HS-grad,Adm-clerical,Male,<=50K
4734,,,,22.0,Assoc-voc,Other-service,Female,<=50K
4735,,,,22.0,Some-college,Sales,Male,<=50K
4736,,,,25.0,HS-grad,Exec-managerial,Male,>50K
4737,,,,29.0,Some-college,Machine-op-inspct,Male,<=50K
4738,,,,25.0,Some-college,Transport-moving,Male,<=50K
4739,,,,33.0,HS-grad,Exec-managerial,Female,<=50K
4740,,,,33.0,Bachelors,Prof-specialty,Male,>50K
4741,,,,31.0,Doctorate,Prof-specialty,Female,<=50K
4742,,,,30.0,Masters,Prof-specialty,Male,>50K
4743,,,,55.0,Bachelors,Sales,Male,<=50K
4744,,,,36.0,12th,Exec-managerial,Male,<=50K
4746,,,,28.0,Bachelors,Sales,Male,>50K
4747,,,,42.0,Masters,Prof-specialty,Male,>50K
4748,,,,51.0,Assoc-acdm,Exec-managerial,Male,<=50K
4749,,,,62.0,Bachelors,Prof-specialty,Female,<=50K
4750,,,,65.0,Some-college,Sales,Male,>50K
4751,,,,23.0,Bachelors,Prof-specialty,Male,<=50K
4753,,,,47.0,7th-8th,Craft-repair,Male,>50K
4754,,,,50.0,HS-grad,Exec-managerial,Female,<=50K
4756,,,,32.0,Bachelors,Craft-repair,Male,<=50K
4757,,,,37.0,Some-college,Machine-op-inspct,Male,<=50K
4758,,,,31.0,HS-grad,Craft-repair,Male,>50K
4759,,,,76.0,10th,Sales,Female,<=50K
4760,,,,54.0,Bachelors,Sales,Female,<=50K
4761,,,,32.0,Bachelors,Prof-specialty,Male,>50K
4762,,,,31.0,Some-college,Adm-clerical,Female,<=50K
4763,,,,31.0,Bachelors,Protective-serv,Male,>50K
4764,,,,65.0,Prof-school,Prof-specialty,Male,<=50K
4765,,,,30.0,HS-grad,Machine-op-inspct,Male,>50K
4767,,,,21.0,Some-college,Prof-specialty,Female,<=50K
4768,,,,40.0,Masters,Tech-support,Male,>50K
4769,,,,26.0,Some-college,Craft-repair,Female,<=50K
4770,,,,18.0,11th,Other-service,Female,<=50K
4771,,,,34.0,HS-grad,Other-service,Male,<=50K
4772,,,,66.0,Some-college,Other-service,Female,>50K
4773,,,,44.0,Some-college,Farming-fishing,Male,<=50K
4774,,,,30.0,Assoc-acdm,Tech-support,Female,<=50K
4775,,,,36.0,Bachelors,Craft-repair,Male,<=50K
4776,,,,31.0,Some-college,Prof-specialty,Male,>50K
4777,,,,22.0,Some-college,Sales,Male,<=50K
4779,,,,23.0,HS-grad,Sales,Male,<=50K
4780,,,,49.0,Masters,Exec-managerial,Male,>50K
4781,,,,39.0,Bachelors,Craft-repair,Male,<=50K
4783,,,,19.0,Some-college,Handlers-cleaners,Male,<=50K
4784,,,,30.0,Assoc-acdm,Exec-managerial,Male,>50K
4785,,,,25.0,Some-college,Craft-repair,Female,<=50K
4786,,,,24.0,HS-grad,Transport-moving,Male,<=50K
4787,,,,46.0,HS-grad,Machine-op-inspct,Male,<=50K
4788,,,,37.0,Masters,Prof-specialty,Male,<=50K
4789,,,,41.0,HS-grad,Other-service,Male,<=50K
4790,,,,40.0,Some-college,Prof-specialty,Male,<=50K
4791,,,,44.0,HS-grad,Adm-clerical,Female,<=50K
4792,,,,32.0,HS-grad,Machine-op-inspct,Male,<=50K
4793,,,,58.0,HS-grad,Handlers-cleaners,Male,>50K
4794,,,,48.0,HS-grad,Machine-op-inspct,Male,<=50K
4795,,,,34.0,Bachelors,Exec-managerial,Male,<=50K
4796,,,,29.0,Assoc-voc,Adm-clerical,Female,<=50K
4797,,,,46.0,Bachelors,Sales,Male,>50K
4798,,,,36.0,HS-grad,Transport-moving,Male,<=50K
4799,,,,59.0,Bachelors,Adm-clerical,Male,<=50K
4800,,,,29.0,12th,Transport-moving,Male,<=50K
4802,,,,25.0,HS-grad,Machine-op-inspct,Male,<=50K
4803,,,,27.0,Assoc-acdm,Other-service,Female,<=50K
4804,,,,48.0,HS-grad,Farming-fishing,Male,<=50K
4805,,,,51.0,Doctorate,Prof-specialty,Female,>50K
4806,,,,36.0,HS-grad,Transport-moving,Male,>50K
4807,,,,42.0,11th,Sales,Male,>50K
4808,,,,49.0,Bachelors,Adm-clerical,Male,>50K
4809,,,,33.0,Some-college,Tech-support,Male,<=50K
4810,,,,40.0,Bachelors,Sales,Male,>50K
4811,,,,26.0,Bachelors,Prof-specialty,Female,<=50K
4813,,,,59.0,HS-grad,Machine-op-inspct,Male,<=50K
4814,,,,30.0,HS-grad,Adm-clerical,Female,<=50K
4815,,,,31.0,Assoc-acdm,Adm-clerical,Female,<=50K
4816,,,,30.0,Bachelors,Exec-managerial,Male,>50K
4817,,,,27.0,Bachelors,Exec-managerial,Female,<=50K
4819,,,,56.0,Assoc-acdm,Adm-clerical,Female,<=50K
4820,,,,24.0,HS-grad,Machine-op-inspct,Male,<=50K
4821,,,,47.0,Bachelors,Sales,Female,<=50K
4822,,,,51.0,Bachelors,Prof-specialty,Male,<=50K
4823,,,,34.0,HS-grad,Craft-repair,Male,<=50K
4824,,,,47.0,HS-grad,Other-service,Male,<=50K
4825,,,,47.0,Some-college,Adm-clerical,Male,>50K
4826,,,,20.0,Some-college,Adm-clerical,Female,<=50K
4827,,,,34.0,HS-grad,Craft-repair,Male,>50K
4828,,,,31.0,11th,Other-service,Female,<=50K
4829,,,,42.0,Assoc-voc,Other-service,Female,<=50K
4830,,,,52.0,5th-6th,Craft-repair,Male,<=50K
4831,,,,56.0,HS-grad,Adm-clerical,Female,<=50K
4832,,,,53.0,HS-grad,Craft-repair,Male,>50K
4833,,,,26.0,Some-college,Sales,Male,>50K
4834,,,,81.0,Some-college,Adm-clerical,Female,<=50K
4836,,,,57.0,Some-college,Prof-specialty,Male,>50K
4837,,,,34.0,HS-grad,Adm-clerical,Female,<=50K
4839,,,,24.0,Assoc-voc,Tech-support,Female,<=50K
4840,,,,20.0,HS-grad,Other-service,Male,<=50K
4841,,,,68.0,Some-college,Adm-clerical,Female,<=50K
4842,,,,60.0,HS-grad,Sales,Female,<=50K
4843,,,,37.0,Some-college,Craft-repair,Male,<=50K
4844,,,,25.0,7th-8th,Handlers-cleaners,Male,<=50K
4845,,,,36.0,HS-grad,Adm-clerical,Male,<=50K
4846,,,,45.0,Assoc-acdm,Craft-repair,Male,<=50K
4847,,,,34.0,Some-college,Exec-managerial,Male,>50K
4848,,,,31.0,Bachelors,Exec-managerial,Female,<=50K
4849,,,,47.0,Bachelors,Farming-fishing,Male,<=50K
4850,,,,60.0,HS-grad,Craft-repair,Male,>50K
4851,,,,75.0,Bachelors,Exec-managerial,Male,<=50K
4852,,,,43.0,Some-college,Protective-serv,Male,<=50K
4853,,,,18.0,HS-grad,Handlers-cleaners,Male,<=50K
4854,,,,25.0,Bachelors,Tech-support,Female,<=50K
4855,,,,20.0,HS-grad,Adm-clerical,Female,<=50K
4856,,,,32.0,HS-grad,Sales,Female,<=50K
4857,,,,57.0,Bachelors,Exec-managerial,Male,<=50K
4858,,,,43.0,Some-college,Transport-moving,Male,>50K
4859,,,,18.0,HS-grad,Farming-fishing,Male,<=50K
4860,,,,41.0,Bachelors,Prof-specialty,Female,<=50K
4861,,,,48.0,HS-grad,Machine-op-inspct,Male,<=50K
4862,,,,35.0,HS-grad,Transport-moving,Male,>50K
4863,,,,41.0,Assoc-voc,Exec-managerial,Male,<=50K
4864,,,,23.0,HS-grad,Craft-repair,Female,<=50K
4865,,,,32.0,Bachelors,Protective-serv,Male,>50K
4866,,,,33.0,HS-grad,Craft-repair,Male,<=50K
4867,,,,58.0,HS-grad,Machine-op-inspct,Male,<=50K
4868,,,,22.0,Some-college,Sales,Male,<=50K
4869,,,,33.0,Some-college,Other-service,Female,<=50K
4870,,,,42.0,Prof-school,Prof-specialty,Male,>50K
4871,,,,25.0,HS-grad,Adm-clerical,Female,<=50K
4872,,,,39.0,HS-grad,Prof-specialty,Male,>50K
4873,,,,35.0,Bachelors,Sales,Male,>50K
4874,,,,50.0,Some-college,Adm-clerical,Female,>50K
4875,,,,49.0,Masters,Exec-managerial,Male,>50K
4876,,,,25.0,Bachelors,Prof-specialty,Male,<=50K
4877,,,,47.0,Some-college,Adm-clerical,Female,<=50K
4878,,,,46.0,Some-college,Exec-managerial,Female,>50K
4879,,,,42.0,Assoc-acdm,Prof-specialty,Male,<=50K
4880,,,,37.0,11th,Transport-moving,Male,>50K
4881,,,,25.0,Bachelors,Craft-repair,Male,<=50K
4882,,,,29.0,10th,Craft-repair,Male,<=50K
4883,,,,26.0,Some-college,Sales,Male,<=50K
4885,,,,45.0,Bachelors,Exec-managerial,Male,>50K
4886,,,,34.0,HS-grad,Exec-managerial,Female,<=50K
4887,,,,33.0,Assoc-acdm,Adm-clerical,Female,<=50K
4888,,,,43.0,Bachelors,Exec-managerial,Male,>50K
4889,,,,28.0,HS-grad,Craft-repair,Male,<=50K
4890,,,,51.0,Some-college,Farming-fishing,Male,<=50K
4891,,,,21.0,Some-college,Other-service,Female,<=50K
4892,,,,23.0,Assoc-acdm,Other-service,Female,<=50K
4893,,,,30.0,HS-grad,Tech-support,Female,<=50K
4894,,,,46.0,Masters,Exec-managerial,Male,>50K
4895,,,,38.0,HS-grad,Farming-fishing,Male,<=50K
4896,,,,20.0,HS-grad,Sales,Male,<=50K
4897,,,,36.0,Bachelors,Prof-specialty,Male,>50K
4898,,,,37.0,Prof-school,Prof-specialty,Male,>50K
4899,,,,44.0,Masters,Prof-specialty,Male,<=50K
4900,,,,33.0,HS-grad,Craft-repair,Male,>50K
4901,,,,45.0,Bachelors,Exec-managerial,Male,<=50K
4902,,,,47.0,Some-college,Craft-repair,Male,<=50K
4903,,,,54.0,HS-grad,Craft-repair,Male,>50K
4904,,,,17.0,10th,Other-service,Male,<=50K
4905,,,,43.0,HS-grad,Exec-managerial,Female,>50K
4906,,,,45.0,Bachelors,Prof-specialty,Female,>50K
4907,,,,37.0,Some-college,Adm-clerical,Female,<=50K
4908,,,,44.0,Assoc-voc,Craft-repair,Male,>50K
4909,,,,55.0,Masters,Prof-specialty,Female,<=50K
4910,,,,41.0,HS-grad,Machine-op-inspct,Male,<=50K
4911,,,,23.0,Bachelors,Adm-clerical,Female,<=50K
4912,,,,38.0,Some-college,Adm-clerical,Female,<=50K
4913,,,,23.0,Bachelors,Handlers-cleaners,Female,<=50K
4914,,,,35.0,HS-grad,Craft-repair,Male,>50K
4915,,,,18.0,11th,Exec-managerial,Male,<=50K
4916,,,,47.0,Assoc-voc,Other-service,Male,<=50K
4917,,,,25.0,Some-college,Prof-specialty,Female,<=50K
4918,,,,41.0,HS-grad,Exec-managerial,Male,<=50K
4919,,,,23.0,Some-college,Adm-clerical,Female,<=50K
4920,,,,41.0,HS-grad,Adm-clerical,Female,<=50K
4921,,,,26.0,Some-college,Exec-managerial,Male,<=50K
4922,,,,30.0,Some-college,Adm-clerical,Male,<=50K
4923,,,,42.0,Some-college,Sales,Male,>50K
4924,,,,35.0,HS-grad,Exec-managerial,Female,<=50K
4926,,,,29.0,Some-college,Tech-support,Female,<=50K
4927,,,,21.0,Some-college,Adm-clerical,Female,<=50K
4928,,,,48.0,Masters,Prof-specialty,Male,>50K
4929,,,,44.0,HS-grad,Transport-moving,Male,<=50K
4930,,,,34.0,9th,Other-service,Male,<=50K
4931,,,,19.0,HS-grad,Other-service,Female,<=50K
4932,,,,32.0,Some-college,Craft-repair,Male,>50K
4933,,,,31.0,Assoc-acdm,Other-service,Female,<=50K
4934,,,,25.0,HS-grad,Handlers-cleaners,Male,<=50K
4935,,,,47.0,HS-grad,Adm-clerical,Male,>50K
4936,,,,46.0,11th,Adm-clerical,Female,<=50K
4937,,,,18.0,12th,Adm-clerical,Male,<=50K
4938,,,,31.0,Some-college,Adm-clerical,Female,<=50K
4939,,,,28.0,HS-grad,Adm-clerical,Female,<=50K
4940,,,,38.0,HS-grad,Machine-op-inspct,Male,>50K
4941,,,,33.0,HS-grad,Craft-repair,Male,>50K
4943,,,,41.0,Assoc-voc,Exec-managerial,Male,>50K
4944,,,,46.0,Some-college,Sales,Male,>50K
4945,,,,38.0,Some-college,Prof-specialty,Male,<=50K
4946,,,,24.0,Bachelors,Sales,Male,<=50K
4947,,,,49.0,HS-grad,Machine-op-inspct,Male,>50K
4948,,,,60.0,Some-college,Prof-specialty,Female,<=50K
4949,,,,44.0,Bachelors,Sales,Male,>50K
4950,,,,63.0,Assoc-voc,Exec-managerial,Male,>50K
4951,,,,40.0,HS-grad,Sales,Male,>50K
4952,,,,45.0,Some-college,Exec-managerial,Male,>50K
4953,,,,49.0,Some-college,Adm-clerical,Male,>50K
4954,,,,36.0,HS-grad,Sales,Female,<=50K
4955,,,,65.0,HS-grad,Other-service,Male,<=50K
4956,,,,41.0,Bachelors,Exec-managerial,Male,<=50K
4957,,,,25.0,Masters,Other-service,Female,<=50K
4959,,,,60.0,Assoc-voc,Adm-clerical,Male,<=50K
4960,,,,17.0,11th,Prof-specialty,Female,<=50K
